% Log Ver: CODA_2T 0.0.1 Prog Ver: 0.0.1 Sensor: 213079 Depth 0 2024-05-23 23:23:04 UTC 
% id model = RBRcoda3, version = 1.059, serial = 213079, fwtype = 107, flavour = rt
% reldepth stime temp time
10	5.5	24.2637	1716506622.304
10	6.0	24.2692	1716506622.808
10	6.5	24.2581	1716506623.312
10	7.0	24.2573	1716506623.804
10	7.5	24.2529	1716506624.308
10	8.0	24.2442	1716506624.812
10	8.5	24.2507	1716506625.304
10	9.0	24.2522	1716506625.809
10	9.5	24.2432	1716506626.313
10	10.0	24.2250	1716506626.804
10	10.5	24.2466	1716506627.308
10	11.0	24.2530	1716506627.812
10	11.5	24.2411	1716506628.316
10	12.0	24.2617	1716506628.808
10	12.5	24.2611	1716506629.312
10	13.0	24.2558	1716506629.804
10	13.5	24.2394	1716506630.308
10	14.0	24.2342	1716506630.812
10	14.5	24.2458	1716506631.316
10	15.0	24.2383	1716506631.808
10	15.5	24.2431	1716506632.312
10	16.0	24.2357	1716506632.804
10	16.5	24.2382	1716506633.308
10	17.0	24.2356	1716506633.812
10	17.5	24.2284	1716506634.316
10	18.0	24.2318	1716506634.808
10	18.5	24.2320	1716506635.312
10	19.0	24.2164	1716506635.804
10	19.5	24.2067	1716506636.307
10	20.0	24.2410	1716506636.811
10	20.5	24.2287	1716506637.316
10	21.0	24.2155	1716506637.807
10	21.5	24.2070	1716506638.311
10	22.0	24.1865	1716506638.804
10	22.5	24.2064	1716506639.308
10	23.0	24.2906	1716506639.811
10	23.5	24.2515	1716506640.316
10	24.0	24.2024	1716506640.808
10	24.5	24.1944	1716506641.311
10	25.0	24.2663	1716506641.803
10	25.5	24.2990	1716506642.308
10	26.0	24.2980	1716506642.812
10	26.5	24.2263	1716506643.315
10	27.0	24.2215	1716506643.807
10	27.5	24.2549	1716506644.311
10	28.0	24.2597	1716506644.803
10	28.5	24.2561	1716506645.307
10	29.0	24.2577	1716506645.812
10	29.5	24.2578	1716506646.316
10	30.0	24.2862	1716506646.807
10	30.5	24.3195	1716506647.312
10	31.0	24.2479	1716506647.803
10	31.5	24.3095	1716506648.308
10	32.0	24.3201	1716506648.811
10	32.5	24.2847	1716506649.315
10	33.0	24.2618	1716506649.807
10	33.5	24.2749	1716506650.312
10	34.0	24.2673	1716506650.803
10	34.5	24.2798	1716506651.307
10	35.0	24.2879	1716506651.811
10	35.5	24.2689	1716506652.315
10	36.0	24.2298	1716506652.808
10	36.5	24.2369	1716506653.311
10	37.0	24.2857	1716506653.815
10	37.5	24.2488	1716506654.307
10	38.0	24.2545	1716506654.811
10	38.5	24.2845	1716506655.315
10	39.0	24.2944	1716506655.808
10	39.5	24.2637	1716506656.311
10	40.0	24.3042	1716506656.815
10	40.5	24.3082	1716506657.307
10	41.0	24.2666	1716506657.811
10	41.5	24.3118	1716506658.315
10	42.0	24.3035	1716506658.807
10	42.5	24.2972	1716506659.311
10	43.0	24.2699	1716506659.815
10	43.5	24.3000	1716506660.307
10	44.0	24.2919	1716506660.811
10	44.5	24.2950	1716506661.315
10	45.0	24.2977	1716506661.807
10	45.5	24.2811	1716506662.311
10	46.0	24.2927	1716506662.814
10	46.5	24.3398	1716506663.307
10	47.0	24.3377	1716506663.810
10	47.5	24.3432	1716506664.315
10	48.0	24.3337	1716506664.807
10	48.5	24.3367	1716506665.310
10	49.0	24.3455	1716506665.814
10	49.5	24.3350	1716506666.306
10	50.0	24.3324	1716506666.810
10	50.5	24.3410	1716506667.314
10	51.0	24.3198	1716506667.807
10	51.5	24.3158	1716506668.311
10	52.0	24.3166	1716506668.815
10	52.5	24.3240	1716506669.307
10	53.0	24.3247	1716506669.810
10	53.5	24.3249	1716506670.315
10	54.0	24.3487	1716506670.807
10	54.5	24.3676	1716506671.310
10	55.0	24.3576	1716506671.814
10	55.5	24.3512	1716506672.306
10	56.0	24.3445	1716506672.810
10	56.5	24.3236	1716506673.314
10	57.0	24.3153	1716506673.806
10	57.5	24.3241	1716506674.310
10	58.0	24.3128	1716506674.815
10	58.5	24.3184	1716506675.306
10	59.0	24.3235	1716506675.810
10	59.5	24.3291	1716506676.314
10	60.0	24.3337	1716506676.806
10	60.5	24.3327	1716506677.310
10	61.0	24.3261	1716506677.814
10	61.5	24.3248	1716506678.306
10	62.0	24.3288	1716506678.810
10	62.5	24.3144	1716506679.314
10	63.0	24.3232	1716506679.806
10	63.5	24.3160	1716506680.310
10	64.0	24.3052	1716506680.814
10	64.5	24.3020	1716506681.306
10	65.0	24.3031	1716506681.810
10	65.5	24.3075	1716506682.314
10	66.0	24.3138	1716506682.806
10	66.5	24.3154	1716506683.310
10	67.0	24.3406	1716506683.814
10	67.5	24.2947	1716506684.306
10	68.0	24.3071	1716506684.810
10	68.5	24.2843	1716506685.314
10	69.0	24.2946	1716506685.806
10	69.5	24.2919	1716506686.310
10	70.0	24.3064	1716506686.814
10	70.5	24.3009	1716506687.306
10	71.0	24.3194	1716506687.810
10	71.5	24.3191	1716506688.314
10	72.0	24.3193	1716506688.806
10	72.5	24.3039	1716506689.310
10	73.0	24.3169	1716506689.814
10	73.5	24.3192	1716506690.307
10	74.0	24.3295	1716506690.810
10	74.5	24.3178	1716506691.313
10	75.0	24.3686	1716506691.806
10	75.5	24.3498	1716506692.309
10	76.0	24.3638	1716506692.814
10	76.5	24.3341	1716506693.305
10	77.0	24.3518	1716506693.809
10	77.5	24.3645	1716506694.313
10	78.0	24.3773	1716506694.805
10	78.5	24.3355	1716506695.309
10	79.0	24.3051	1716506695.813
10	79.5	24.2859	1716506696.306
10	80.0	24.3065	1716506696.809
10	80.5	24.3344	1716506697.313
10	81.0	24.3136	1716506697.805
10	81.5	24.3299	1716506698.310
10	82.0	24.3674	1716506698.813
10	82.5	24.3656	1716506699.305
10	83.0	24.3690	1716506699.809
10	83.5	24.3386	1716506700.313
10	84.0	24.3311	1716506700.805
10	84.5	24.3615	1716506701.309
10	85.0	24.3725	1716506701.813
10	85.5	24.3805	1716506702.305
10	86.0	24.3774	1716506702.809
10	86.5	24.3552	1716506703.313
10	87.0	24.3056	1716506703.805
10	87.5	24.3485	1716506704.309
10	88.0	24.3598	1716506704.813
10	88.5	24.3393	1716506705.306
10	89.0	24.3049	1716506705.809
10	89.5	24.2801	1716506706.313
10	90.0	24.2898	1716506706.805
10	90.5	24.2920	1716506707.309
10	91.0	24.3287	1716506707.813
10	91.5	24.3087	1716506708.305
10	92.0	24.2977	1716506708.809
10	92.5	24.2985	1716506709.313
10	93.0	24.2919	1716506709.805
10	93.5	24.3012	1716506710.309
10	94.0	24.2989	1716506710.813
10	94.5	24.3121	1716506711.305
10	95.0	24.3201	1716506711.809
10	95.5	24.3048	1716506712.313
10	96.0	24.2934	1716506712.805
10	96.5	24.3396	1716506713.309
10	97.0	24.3072	1716506713.813
10	97.5	24.3736	1716506714.305
10	98.0	24.3521	1716506714.809
10	98.5	24.3232	1716506715.313
10	99.0	24.3344	1716506715.805
10	99.5	24.3435	1716506716.309
10	100.0	24.3486	1716506716.813
10	100.5	24.3370	1716506717.317
10	101.0	24.3355	1716506717.809
10	101.5	24.2977	1716506718.313
10	102.0	24.2411	1716506718.805
10	102.5	24.2302	1716506719.309
10	103.0	24.2708	1716506719.813
10	103.5	24.3148	1716506720.317
10	104.0	24.2071	1716506720.808
10	104.5	24.2882	1716506721.312
10	105.0	24.3275	1716506721.804
10	105.5	24.2956	1716506722.309
10	106.0	24.3433	1716506722.812
10	106.5	24.3313	1716506723.316
10	107.0	24.2882	1716506723.808
10	107.5	24.2816	1716506724.312
10	108.0	24.3547	1716506724.804
10	108.5	24.3458	1716506725.309
10	109.0	24.3429	1716506725.812
10	109.5	24.3375	1716506726.317
10	110.0	24.3414	1716506726.809
10	110.5	24.3433	1716506727.312
10	111.0	24.3534	1716506727.804
10	111.5	24.3681	1716506728.308
10	112.0	24.3682	1716506728.812
10	112.5	24.3672	1716506729.316
10	113.0	24.3680	1716506729.808
10	113.5	24.3683	1716506730.312
10	114.0	24.3678	1716506730.817
10	114.5	24.3698	1716506731.308
10	115.0	24.3680	1716506731.813
10	115.5	24.3569	1716506732.317
10	116.0	24.3482	1716506732.809
10	116.5	24.3416	1716506733.312
10	117.0	24.3359	1716506733.816
10	117.5	24.3305	1716506734.308
10	118.0	24.3353	1716506734.812
10	118.5	24.3384	1716506735.316
10	119.0	24.2627	1716506735.808
10	119.5	24.2992	1716506736.312
10	120.0	24.2990	1716506736.816
10	120.5	24.2959	1716506737.308
10	121.0	24.2989	1716506737.812
10	121.5	24.3544	1716506738.316
10	122.0	24.3608	1716506738.808
10	122.5	24.3613	1716506739.312
10	123.0	24.3619	1716506739.816
10	123.5	24.3584	1716506740.308
10	124.0	24.3623	1716506740.812
10	124.5	24.3616	1716506741.316
10	125.0	24.3617	1716506741.809
10	125.5	24.3631	1716506742.312
10	126.0	24.3617	1716506742.816
10	126.5	24.3626	1716506743.308
10	127.0	24.3616	1716506743.812
10	127.5	24.3607	1716506744.316
10	128.0	24.3598	1716506744.808
10	128.5	24.3611	1716506745.312
10	129.0	24.3612	1716506745.816
10	129.5	24.3610	1716506746.308
10	130.0	24.3619	1716506746.812
10	130.5	24.3498	1716506747.316
10	131.0	24.3603	1716506747.808
10	131.5	24.3638	1716506748.311
10	132.0	24.3631	1716506748.815
10	132.5	24.3598	1716506749.308
10	133.0	24.3636	1716506749.812
10	133.5	24.3637	1716506750.316
10	134.0	24.3658	1716506750.807
10	134.5	24.3668	1716506751.311
10	135.0	24.3616	1716506751.815
